prompt_index,original_row_index,position,clean_token_id,clean_votes,runner_up_token_id,runner_up_votes,num_unique_tokens,dpa_stability_radius
76,76,12,330,500,,0,1,249
76,76,13,16774,500,,0,1,249
76,76,14,794,500,,0,1,249
76,76,15,5324,485,4482,15,2,234
76,76,16,2513,305,2588,139,4,82
76,76,17,794,485,498,14,3,235
76,76,18,330,380,5324,80,4,149
76,76,19,27486,305,1337,69,8,117
77,77,0,5324,500,,0,1,249
77,77,1,609,500,,0,1,249
77,77,2,794,500,,0,1,249
77,77,3,330,500,,0,1,249
77,77,4,1712,500,,0,1,249
77,77,5,27396,500,,0,1,249
77,77,6,12,500,,0,1,249
77,77,7,14500,500,,0,1,249
77,77,8,3084,500,,0,1,249
77,77,9,498,500,,0,1,249
77,77,10,330,500,,0,1,249
77,77,11,16774,500,,0,1,249
77,77,12,794,500,,0,1,249
77,77,13,5324,500,,0,1,249
77,77,14,2484,500,,0,1,249
77,77,15,54293,500,,0,1,249
77,77,16,794,500,,0,1,249
77,77,17,330,500,,0,1,249
77,77,18,32132,500,,0,1,249
77,77,19,82349,500,,0,1,249
78,78,0,5324,500,,0,1,249
78,78,1,609,500,,0,1,249
78,78,2,794,500,,0,1,249
78,78,3,330,500,,0,1,249
78,78,4,1712,500,,0,1,249
78,78,5,27396,500,,0,1,249
78,78,6,12,500,,0,1,249
78,78,7,14500,500,,0,1,249
78,78,8,3084,500,,0,1,249
78,78,9,498,500,,0,1,249
78,78,10,330,500,,0,1,249
78,78,11,16774,500,,0,1,249
78,78,12,794,500,,0,1,249
78,78,13,5324,500,,0,1,249
78,78,14,2484,500,,0,1,249
78,78,15,54293,500,,0,1,249
78,78,16,794,500,,0,1,249
78,78,17,330,500,,0,1,249
78,78,18,32132,500,,0,1,249
78,78,19,82349,500,,0,1,249
79,79,0,5324,500,,0,1,249
79,79,1,609,500,,0,1,249
79,79,2,794,500,,0,1,249
79,79,3,330,500,,0,1,249
79,79,4,15561,500,,0,1,249
79,79,5,24851,500,,0,1,249
79,79,6,27396,500,,0,1,249
79,79,7,23304,500,,0,1,249
79,79,8,20944,500,,0,1,249
79,79,9,41790,500,,0,1,249
79,79,10,498,500,,0,1,249
79,79,11,330,500,,0,1,249
79,79,12,16774,500,,0,1,249
79,79,13,794,500,,0,1,249
79,79,14,5324,497,4482,3,2,246
79,79,15,24649,497,3174,3,2,246
79,79,16,794,497,13,3,2,246
79,79,17,220,359,330,138,3,110
79,79,18,3174,497,18,3,2,246
79,79,19,13,497,11,3,2,246
80,80,0,5324,500,,0,1,249
80,80,1,609,500,,0,1,249
80,80,2,794,500,,0,1,249
80,80,3,330,500,,0,1,249
80,80,4,79,486,47,14,2,235
80,80,5,564,486,1609,14,2,235
80,80,6,17060,486,66018,14,2,235
80,80,7,4777,486,498,14,2,235
80,80,8,92775,486,330,14,2,235
80,80,9,2320,486,16774,14,2,235
80,80,10,13823,486,794,14,2,235
80,80,11,39151,374,498,91,4,141
80,80,12,61779,374,330,91,4,141
80,80,13,498,374,16774,91,4,141
80,80,14,330,388,794,91,3,148
80,80,15,16774,374,5324,91,5,141
80,80,16,794,374,4030,67,8,153
80,80,17,5324,374,794,83,7,145
80,80,18,4030,374,330,83,7,145
80,80,19,794,374,70,56,8,158
81,81,0,5324,500,,0,1,249
81,81,1,609,500,,0,1,249
81,81,2,794,500,,0,1,249
81,81,3,330,500,,0,1,249
81,81,4,15561,500,,0,1,249
81,81,5,23304,500,,0,1,249
81,81,6,12,500,,0,1,249
81,81,7,60084,500,,0,1,249
81,81,8,498,500,,0,1,249
81,81,9,330,500,,0,1,249
81,81,10,16774,500,,0,1,249
81,81,11,794,500,,0,1,249
81,81,12,5324,500,,0,1,249
81,81,13,24649,498,2588,2,2,247
81,81,14,794,500,,0,1,249
81,81,15,330,469,5324,31,2,218
81,81,16,1682,467,1337,28,4,219
81,81,17,13,467,794,31,3,217
81,81,18,25476,467,330,31,3,217
81,81,19,17,467,4174,28,4,219
82,82,0,5324,500,,0,1,249
82,82,1,609,500,,0,1,249
82,82,2,794,500,,0,1,249
82,82,3,330,500,,0,1,249
82,82,4,1658,500,,0,1,249
82,82,5,1201,500,,0,1,249
82,82,6,84001,500,,0,1,249
82,82,7,5098,500,,0,1,249
82,82,8,4777,500,,0,1,249
82,82,9,23304,500,,0,1,249
82,82,10,58985,500,,0,1,249
82,82,11,669,500,,0,1,249
82,82,12,20180,500,,0,1,249
82,82,13,9388,332,498,164,3,83
82,82,14,100257,336,330,164,2,85
82,82,15,,336,16774,164,2,85
82,82,16,,336,794,164,2,85
82,82,17,,336,3132,149,3,93
82,82,18,,336,633,148,5,93
82,82,19,,336,100257,158,4,88
83,83,0,5324,500,,0,1,249
83,83,1,609,500,,0,1,249
83,83,2,794,500,,0,1,249
83,83,3,330,500,,0,1,249
83,83,4,36771,500,,0,1,249
83,83,5,27396,500,,0,1,249
83,83,6,23304,500,,0,1,249
83,83,7,85981,500,,0,1,249
83,83,8,498,500,,0,1,249
83,83,9,330,500,,0,1,249
83,83,10,16774,500,,0,1,249
83,83,11,794,500,,0,1,249
83,83,12,5324,428,4482,72,2,177
83,83,13,1178,428,392,72,2,177
83,83,14,794,428,5118,72,2,177
83,83,15,330,428,50855,72,2,177
83,83,16,392,428,93546,72,2,177
83,83,17,5118,428,100257,72,2,177
83,83,18,50855,428,,72,2,177
83,83,19,32075,380,,72,3,153
84,84,0,5324,500,,0,1,249
84,84,1,609,500,,0,1,249
84,84,2,794,500,,0,1,249
84,84,3,330,500,,0,1,249
84,84,4,2239,352,40657,143,3,104
84,84,5,19993,350,17422,140,5,104
84,84,6,27396,350,6603,140,4,104
84,84,7,19993,350,10550,78,5,135
84,84,8,74184,350,498,81,4,134
84,84,9,23627,350,330,81,4,134
84,84,10,498,350,16774,81,5,134
84,84,11,330,350,794,81,7,134
84,84,12,16774,350,12383,56,9,146
84,84,13,794,351,498,56,7,147
84,84,14,5324,326,498,46,9,139
84,84,15,1663,350,330,54,10,147
84,84,16,794,327,1318,46,12,140
84,84,17,330,350,1365,46,13,151
84,84,18,40657,350,14316,46,10,151
84,84,19,17422,350,,57,9,146
85,85,0,5324,500,,0,1,249
85,85,1,609,500,,0,1,249
85,85,2,794,500,,0,1,249
85,85,3,330,500,,0,1,249
85,85,4,36771,500,,0,1,249
85,85,5,24358,500,,0,1,249
85,85,6,23304,490,498,10,2,239
85,85,7,85981,490,330,10,2,239
85,85,8,498,490,16774,10,2,239
85,85,9,330,490,794,10,2,239
85,85,10,16774,490,4482,10,2,239
85,85,11,794,490,456,10,2,239
85,85,12,5324,466,4482,24,3,220
85,85,13,1178,438,13495,28,4,204
85,85,14,794,466,4341,24,3,220
85,85,15,330,438,5324,28,4,204
85,85,16,23707,438,1178,28,4,204
85,85,17,4341,438,794,28,4,204
85,85,18,4680,438,,34,3,201
85,85,19,32075,394,9388,44,4,174
86,86,0,5324,500,,0,1,249
86,86,1,609,500,,0,1,249
86,86,2,794,500,,0,1,249
86,86,3,330,500,,0,1,249
86,86,4,15561,500,,0,1,249
86,86,5,12,500,,0,1,249
86,86,6,60084,500,,0,1,249
86,86,7,24358,500,,0,1,249
86,86,8,23304,500,,0,1,249
86,86,9,56303,500,,0,1,249
86,86,10,12033,500,,0,1,249
86,86,11,498,500,,0,1,249
86,86,12,330,500,,0,1,249
86,86,13,16774,500,,0,1,249
86,86,14,794,500,,0,1,249
86,86,15,5324,477,4482,23,2,226
86,86,16,24649,477,3174,23,2,226
86,86,17,794,477,13,23,2,226
86,86,18,330,477,25890,23,2,226
86,86,19,3174,477,16,23,2,226
87,87,0,5324,500,,0,1,249
87,87,1,609,500,,0,1,249
87,87,2,794,500,,0,1,249
87,87,3,330,500,,0,1,249
87,87,4,76,500,,0,1,249
87,87,5,4777,500,,0,1,249
87,87,6,54734,500,,0,1,249
87,87,7,27396,500,,0,1,249
87,87,8,23304,500,,0,1,249
87,87,9,85981,500,,0,1,249
87,87,10,498,500,,0,1,249
87,87,11,330,500,,0,1,249
87,87,12,16774,500,,0,1,249
87,87,13,794,500,,0,1,249
87,87,14,5324,480,4482,20,2,229
87,87,15,1178,402,13495,78,4,161
87,87,16,794,480,447,12,3,233
87,87,17,330,402,5324,78,4,161
87,87,18,447,402,1178,78,4,161
87,87,19,1810,402,794,78,4,161
88,88,0,5324,500,,0,1,249
88,88,1,609,500,,0,1,249
88,88,2,794,500,,0,1,249
88,88,3,330,500,,0,1,249
88,88,4,36771,500,,0,1,249
88,88,5,27396,484,498,16,2,233
88,88,6,23304,484,330,16,2,233
88,88,7,85981,484,16774,16,2,233
88,88,8,498,484,794,16,2,233
88,88,9,330,484,4482,16,2,233
88,88,10,16774,484,64968,16,2,233
88,88,11,794,484,1658,16,2,233
88,88,12,5324,467,4482,17,3,224
88,88,13,1178,454,64968,30,3,211
88,88,14,794,454,1658,30,3,211
88,88,15,330,454,670,30,3,211
88,88,16,64968,454,,16,5,218
88,88,17,1658,454,330,16,4,218
88,88,18,670,454,,30,5,211
88,88,19,9388,454,,30,5,211
89,89,0,5324,500,,0,1,249
89,89,1,609,500,,0,1,249
89,89,2,794,500,,0,1,249
89,89,3,330,500,,0,1,249
89,89,4,15561,500,,0,1,249
89,89,5,24358,500,,0,1,249
89,89,6,23304,500,,0,1,249
89,89,7,56303,500,,0,1,249
89,89,8,12033,500,,0,1,249
89,89,9,498,500,,0,1,249
89,89,10,330,500,,0,1,249
89,89,11,16774,500,,0,1,249
89,89,12,794,500,,0,1,249
89,89,13,5324,476,4482,24,2,225
89,89,14,35839,470,1806,24,3,222
89,89,15,794,476,13,24,2,225
89,89,16,4482,470,18831,24,3,222
89,89,17,1806,476,24,24,2,225
89,89,18,13,476,11,24,2,225
89,89,19,18831,476,482,24,2,225
90,90,0,5324,500,,0,1,249
90,90,1,609,500,,0,1,249
90,90,2,794,500,,0,1,249
90,90,3,330,500,,0,1,249
90,90,4,36771,500,,0,1,249
90,90,5,27396,500,,0,1,249
90,90,6,23304,500,,0,1,249
90,90,7,85981,500,,0,1,249
90,90,8,498,500,,0,1,249
90,90,9,330,500,,0,1,249
90,90,10,16774,500,,0,1,249
90,90,11,794,500,,0,1,249
90,90,12,4482,270,5324,230,2,19
90,90,13,75,265,1178,227,4,18
90,90,14,10318,265,794,230,4,17
90,90,15,788,265,330,227,5,18
90,90,16,93546,265,75,227,5,18
90,90,17,100257,265,10318,227,5,18
90,90,18,,265,788,227,5,18
90,90,19,,265,32075,224,6,20
91,91,0,5324,500,,0,1,249
91,91,1,609,500,,0,1,249
91,91,2,794,500,,0,1,249
91,91,3,330,500,,0,1,249
91,91,4,36771,500,,0,1,249
91,91,5,1474,500,,0,1,249
91,91,6,4777,500,,0,1,249
91,91,7,27396,500,,0,1,249
91,91,8,23304,500,,0,1,249
91,91,9,85981,500,,0,1,249
91,91,10,498,500,,0,1,249
91,91,11,330,500,,0,1,249
91,91,12,16774,500,,0,1,249
91,91,13,794,500,,0,1,249
91,91,14,5324,452,4482,48,2,201
91,91,15,1178,426,1,36,4,194
91,91,16,794,452,25625,36,3,207
91,91,17,330,426,74767,36,4,194
91,91,18,25625,426,1,36,4,194
91,91,19,74767,426,1365,36,4,194
92,92,0,5324,500,,0,1,249
92,92,1,609,500,,0,1,249
92,92,2,794,500,,0,1,249
92,92,3,330,500,,0,1,249
92,92,4,36771,500,,0,1,249
92,92,5,27396,500,,0,1,249
92,92,6,23304,500,,0,1,249
92,92,7,85981,500,,0,1,249
92,92,8,498,500,,0,1,249
92,92,9,330,500,,0,1,249
92,92,10,16774,500,,0,1,249
92,92,11,794,500,,0,1,249
92,92,12,5324,500,,0,1,249
92,92,13,1178,498,13495,2,2,247
92,92,14,794,500,,0,1,249
92,92,15,330,498,5324,2,2,247
92,92,16,91313,498,1178,2,2,247
92,92,17,32075,360,498,137,4,111
92,92,18,100257,360,330,139,3,110
92,92,19,,360,1337,101,6,129
93,93,0,5324,500,,0,1,249
93,93,1,609,500,,0,1,249
93,93,2,794,500,,0,1,249
93,93,3,330,500,,0,1,249
93,93,4,27963,500,,0,1,249
93,93,5,41324,500,,0,1,249
93,93,6,23304,500,,0,1,249
93,93,7,5978,500,,0,1,249
93,93,8,2509,500,,0,1,249
93,93,9,15743,500,,0,1,249
93,93,10,9388,490,498,10,2,239
93,93,11,100257,490,330,10,2,239
93,93,12,,490,16774,10,2,239
93,93,13,,490,794,10,2,239
93,93,14,,490,5324,10,2,239
93,93,15,,490,1337,10,2,239
93,93,16,,490,794,10,2,239
93,93,17,,490,330,10,2,239
93,93,18,,490,1735,10,2,239
93,93,19,,490,498,10,2,239
94,94,0,5324,500,,0,1,249
94,94,1,609,500,,0,1,249
94,94,2,794,500,,0,1,249
94,94,3,330,500,,0,1,249
94,94,4,15561,500,,0,1,249
94,94,5,24851,500,,0,1,249
94,94,6,27396,500,,0,1,249
94,94,7,23304,500,,0,1,249
94,94,8,20944,500,,0,1,249
94,94,9,41790,500,,0,1,249
94,94,10,498,500,,0,1,249
94,94,11,330,500,,0,1,249
94,94,12,16774,500,,0,1,249
94,94,13,794,500,,0,1,249
94,94,14,5324,500,,0,1,249
94,94,15,24649,500,,0,1,249
94,94,16,794,500,,0,1,249
94,94,17,6660,250,330,153,3,48
94,94,18,1682,330,1806,153,3,88
94,94,19,13,500,,0,1,249
95,95,0,5324,500,,0,1,249
95,95,1,609,500,,0,1,249
95,95,2,794,500,,0,1,249
95,95,3,330,500,,0,1,249
95,95,4,15561,500,,0,1,249
95,95,5,12,500,,0,1,249
95,95,6,60084,500,,0,1,249
95,95,7,24358,500,,0,1,249
95,95,8,23304,482,498,18,2,231
95,95,9,56303,482,330,18,2,231
95,95,10,12033,482,16774,18,2,231
95,95,11,498,482,794,18,2,231
95,95,12,330,482,5324,11,3,235
95,95,13,16774,482,24649,11,3,235
95,95,14,794,493,56303,7,2,242
95,95,15,5324,482,330,11,3,235
95,95,16,24649,482,1644,11,3,235
95,95,17,794,482,13,11,3,235
95,95,18,330,476,25505,11,5,232
95,95,19,1644,482,23,11,3,235
96,96,0,5324,500,,0,1,249
96,96,1,609,500,,0,1,249
96,96,2,794,500,,0,1,249
96,96,3,330,500,,0,1,249
96,96,4,89921,490,36697,10,2,239
96,96,5,27396,490,19918,9,3,240
96,96,6,1824,490,10301,9,3,240
96,96,7,46541,490,498,9,3,240
96,96,8,498,490,330,9,3,240
96,96,9,330,490,16774,9,3,240
96,96,10,16774,490,794,9,3,240
96,96,11,794,490,5324,9,3,240
96,96,12,5324,490,1382,9,3,240
96,96,13,29199,479,1382,11,4,233
96,96,14,794,488,7749,11,3,238
96,96,15,330,479,794,11,4,233
96,96,16,3965,488,220,11,3,238
96,96,17,353,479,3965,11,4,233
96,96,18,320,479,11,11,4,233
96,96,19,16,479,330,11,4,233
97,97,0,5324,500,,0,1,249
97,97,1,609,500,,0,1,249
97,97,2,794,500,,0,1,249
97,97,3,330,500,,0,1,249
97,97,4,359,500,,0,1,249
97,97,5,1639,500,,0,1,249
97,97,6,90160,500,,0,1,249
97,97,7,12,500,,0,1,249
97,97,8,15561,500,,0,1,249
97,97,9,23304,500,,0,1,249
97,97,10,70464,500,,0,1,249
97,97,11,36817,500,,0,1,249
97,97,12,82,500,,0,1,249
97,97,13,498,500,,0,1,249
97,97,14,330,500,,0,1,249
97,97,15,16774,500,,0,1,249
97,97,16,794,500,,0,1,249
97,97,17,4482,500,,0,1,249
97,97,18,1272,488,2588,12,2,237
97,97,19,13,488,794,12,2,237
98,98,0,5324,500,,0,1,249
98,98,1,609,500,,0,1,249
98,98,2,794,500,,0,1,249
98,98,3,330,500,,0,1,249
98,98,4,359,500,,0,1,249
98,98,5,1639,500,,0,1,249
98,98,6,90160,500,,0,1,249
98,98,7,12,500,,0,1,249
98,98,8,15561,500,,0,1,249
98,98,9,23304,500,,0,1,249
98,98,10,70464,500,,0,1,249
98,98,11,36817,500,,0,1,249
98,98,12,82,500,,0,1,249
98,98,13,498,500,,0,1,249
98,98,14,330,500,,0,1,249
98,98,15,16774,500,,0,1,249
98,98,16,794,500,,0,1,249
98,98,17,4482,500,,0,1,249
98,98,18,1272,439,2588,61,2,188
98,98,19,13,439,794,61,2,188
99,99,0,5324,500,,0,1,249
99,99,1,1316,310,609,190,2,59
99,99,2,794,500,,0,1,249
99,99,3,330,500,,0,1,249
99,99,4,2366,310,16353,128,4,90
99,99,5,19,310,74846,113,6,98
99,99,6,12,310,498,91,8,109
99,99,7,2589,310,330,91,7,109
99,99,8,12,310,16774,113,6,98
99,99,9,2304,310,794,113,6,98
99,99,10,498,307,4482,89,7,108
99,99,11,330,307,16217,89,9,108
99,99,12,6173,307,84361,89,9,108
99,99,13,794,307,498,89,11,108
99,99,14,220,307,330,89,9,108
99,99,15,16217,307,27293,89,9,108
99,99,16,633,215,11,92,12,61
99,99,17,100257,213,330,181,13,15
99,99,18,,216,998,92,11,61
99,99,19,,216,35810,98,13,58
100,100,0,5324,500,,0,1,249
100,100,1,609,500,,0,1,249
100,100,2,794,500,,0,1,249
100,100,3,330,500,,0,1,249
100,100,4,27963,500,,0,1,249
100,100,5,41324,500,,0,1,249
100,100,6,27396,500,,0,1,249
100,100,7,7716,500,,0,1,249
100,100,8,771,500,,0,1,249
100,100,9,498,500,,0,1,249
100,100,10,330,500,,0,1,249
100,100,11,16774,500,,0,1,249
100,100,12,794,500,,0,1,249
100,100,13,5324,466,4482,34,2,215
100,100,14,61665,466,3,34,2,215
100,100,15,794,466,17,34,2,215
100,100,16,330,466,3855,20,3,222
100,100,17,791,466,6726,20,3,222
100,100,18,19533,466,22,20,3,222
100,100,19,1288,466,44,20,3,222
101,101,0,5324,500,,0,1,249
101,101,1,609,500,,0,1,249
101,101,2,794,500,,0,1,249
101,101,3,330,500,,0,1,249
101,101,4,76,500,,0,1,249
101,101,5,4777,500,,0,1,249
101,101,6,48974,500,,0,1,249
101,101,7,66589,500,,0,1,249
101,101,8,70464,500,,0,1,249
101,101,9,498,500,,0,1,249
101,101,10,330,500,,0,1,249
101,101,11,16774,500,,0,1,249
101,101,12,794,500,,0,1,249
101,101,13,5324,500,,0,1,249
101,101,14,9103,500,,0,1,249
101,101,15,794,500,,0,1,249
101,101,16,330,500,,0,1,249
101,101,17,40672,500,,0,1,249
101,101,18,9388,469,498,31,2,218
101,101,19,92,469,330,31,2,218
102,102,0,5324,500,,0,1,249
102,102,1,609,500,,0,1,249
102,102,2,794,500,,0,1,249
102,102,3,330,500,,0,1,249
102,102,4,4150,500,,0,1,249
102,102,5,1474,500,,0,1,249
102,102,6,11768,500,,0,1,249
102,102,7,27396,500,,0,1,249
102,102,8,9206,500,,0,1,249
102,102,9,6953,500,,0,1,249
102,102,10,4581,500,,0,1,249
102,102,11,1392,500,,0,1,249
102,102,12,9388,379,498,79,4,149
102,102,13,100257,421,330,79,2,170
102,102,14,,421,16774,79,2,170
102,102,15,,421,794,79,2,170
102,102,16,,421,4482,79,2,170
102,102,17,,421,4150,78,3,171
102,102,18,,421,1474,78,3,171
102,102,19,,421,11768,78,3,171
103,103,0,5324,500,,0,1,249
103,103,1,609,382,2588,118,2,131
103,103,2,794,500,,0,1,249
103,103,3,330,500,,0,1,249
103,103,4,359,382,51,64,3,158
103,103,5,1639,382,23465,64,4,158
103,103,6,90160,382,100257,53,5,164
103,103,7,12,382,,53,5,164
103,103,8,15561,382,,92,4,144
103,103,9,23304,382,,92,4,144
103,103,10,70464,382,,92,4,144
103,103,11,36817,382,,92,4,144
103,103,12,82,382,,92,4,144
103,103,13,498,382,,93,3,144
103,103,14,330,382,,118,2,131
103,103,15,16774,382,,118,2,131
103,103,16,794,382,,118,2,131
103,103,17,4482,382,,118,2,131
103,103,18,2588,381,,118,3,131
103,103,19,794,262,93546,119,4,71
104,104,0,5324,500,,0,1,249
104,104,1,609,500,,0,1,249
104,104,2,794,500,,0,1,249
104,104,3,330,500,,0,1,249
104,104,4,1658,500,,0,1,249
104,104,5,1201,500,,0,1,249
104,104,6,84001,500,,0,1,249
104,104,7,5098,500,,0,1,249
104,104,8,4777,500,,0,1,249
104,104,9,12,500,,0,1,249
104,104,10,14500,500,,0,1,249
104,104,11,35810,500,,0,1,249
104,104,12,57692,500,,0,1,249
104,104,13,4257,500,,0,1,249
104,104,14,498,500,,0,1,249
104,104,15,330,500,,0,1,249
104,104,16,16774,500,,0,1,249
104,104,17,794,500,,0,1,249
104,104,18,4482,500,,0,1,249
104,104,19,868,500,,0,1,249
105,105,0,5324,500,,0,1,249
105,105,1,609,500,,0,1,249
105,105,2,794,500,,0,1,249
105,105,3,330,500,,0,1,249
105,105,4,36771,500,,0,1,249
105,105,5,27396,500,,0,1,249
105,105,6,23304,500,,0,1,249
105,105,7,85981,500,,0,1,249
105,105,8,498,500,,0,1,249
105,105,9,330,500,,0,1,249
105,105,10,16774,500,,0,1,249
105,105,11,794,500,,0,1,249
105,105,12,5324,435,4482,65,2,184
105,105,13,1178,428,1897,65,3,181
105,105,14,794,435,10231,65,2,184
105,105,15,330,428,93546,65,3,181
105,105,16,1897,428,100257,65,3,181
105,105,17,10231,428,,65,3,181
105,105,18,32075,428,,65,3,181
105,105,19,92,215,100257,213,4,0
106,106,0,5324,500,,0,1,249
106,106,1,609,500,,0,1,249
106,106,2,794,500,,0,1,249
106,106,3,330,500,,0,1,249
106,106,4,76,500,,0,1,249
106,106,5,4777,500,,0,1,249
106,106,6,38428,500,,0,1,249
106,106,7,27396,500,,0,1,249
106,106,8,23304,500,,0,1,249
106,106,9,56303,500,,0,1,249
106,106,10,12033,500,,0,1,249
106,106,11,498,500,,0,1,249
106,106,12,330,500,,0,1,249
106,106,13,16774,500,,0,1,249
106,106,14,794,500,,0,1,249
106,106,15,5324,500,,0,1,249
106,106,16,24649,500,,0,1,249
106,106,17,794,500,,0,1,249
106,106,18,220,500,,0,1,249
106,106,19,3391,259,1272,241,2,8
107,107,0,5324,500,,0,1,249
107,107,1,609,500,,0,1,249
107,107,2,794,500,,0,1,249
107,107,3,330,500,,0,1,249
107,107,4,359,500,,0,1,249
107,107,5,1639,500,,0,1,249
107,107,6,90160,500,,0,1,249
107,107,7,12,500,,0,1,249
107,107,8,15561,500,,0,1,249
107,107,9,23304,500,,0,1,249
107,107,10,33392,500,,0,1,249
107,107,11,398,500,,0,1,249
107,107,12,36663,500,,0,1,249
107,107,13,3914,500,,0,1,249
107,107,14,498,500,,0,1,249
107,107,15,330,500,,0,1,249
107,107,16,16774,500,,0,1,249
107,107,17,794,500,,0,1,249
107,107,18,5324,270,4482,230,2,19
107,107,19,2588,293,1272,207,2,42
108,108,0,5324,500,,0,1,249
108,108,1,609,500,,0,1,249
108,108,2,794,500,,0,1,249
108,108,3,330,500,,0,1,249
108,108,4,36771,500,,0,1,249
108,108,5,24358,500,,0,1,249
108,108,6,23304,500,,0,1,249
108,108,7,85981,500,,0,1,249
108,108,8,498,500,,0,1,249
108,108,9,330,500,,0,1,249
108,108,10,16774,500,,0,1,249
108,108,11,794,500,,0,1,249
108,108,12,5324,488,4482,12,2,237
108,108,13,1178,458,13495,30,3,213
108,108,14,794,488,408,12,2,237
108,108,15,330,458,5324,30,3,213
108,108,16,805,458,1178,30,3,213
108,108,17,408,458,794,30,3,213
108,108,18,575,458,330,30,3,213
108,108,19,488,458,805,30,3,213
109,109,0,5324,500,,0,1,249
109,109,1,609,500,,0,1,249
109,109,2,794,500,,0,1,249
109,109,3,330,500,,0,1,249
109,109,4,89921,500,,0,1,249
109,109,5,1824,500,,0,1,249
109,109,6,46541,500,,0,1,249
109,109,7,498,500,,0,1,249
109,109,8,330,500,,0,1,249
109,109,9,16774,500,,0,1,249
109,109,10,794,500,,0,1,249
109,109,11,5324,500,,0,1,249
109,109,12,27847,498,29199,2,2,247
109,109,13,2401,498,794,2,2,247
109,109,14,2135,498,330,2,2,247
109,109,15,1539,498,10617,1,3,248
109,109,16,9430,330,794,168,4,80
109,109,17,794,330,330,168,4,80
109,109,18,220,330,10617,168,4,80
109,109,19,15,330,498,168,4,80
