prompt_index,original_row_index,position,clean_token_id,clean_votes,runner_up_token_id,runner_up_votes,num_unique_tokens,dpa_stability_radius
75,75,6,27396,492,,8,2,241
75,75,7,23304,492,,8,2,241
75,75,8,669,425,62,52,6,186
75,75,9,3397,425,2319,51,8,186
75,75,10,70045,422,17704,51,10,185
75,75,11,498,429,85,24,11,202
75,75,12,330,429,498,47,7,190
75,75,13,16774,431,330,47,6,191
75,75,14,794,429,16774,47,7,190
75,75,15,53198,429,794,48,6,190
75,75,16,67468,428,53198,47,8,190
75,75,17,794,433,67468,47,7,192
75,75,18,330,427,794,46,9,190
75,75,19,7780,429,330,46,9,191
76,76,0,53198,462,100257,25,4,218
76,76,1,609,475,,25,2,224
76,76,2,794,468,,25,3,221
76,76,3,330,468,,25,3,221
76,76,4,15561,475,,25,2,224
76,76,5,1474,474,,25,3,224
76,76,6,4777,474,,25,3,224
76,76,7,27396,474,,25,3,224
76,76,8,23304,474,,25,3,224
76,76,9,56845,299,12,175,4,61
76,76,10,82,299,60084,175,4,61
76,76,11,498,467,,25,4,220
76,76,12,330,467,,25,4,220
76,76,13,16774,474,,25,3,224
76,76,14,794,467,,25,4,220
76,76,15,53198,469,,25,6,221
76,76,16,2513,297,24649,173,6,61
76,76,17,794,469,,25,5,221
76,76,18,330,296,220,130,6,82
76,76,19,39231,176,27486,121,15,27
77,77,0,53198,452,5324,22,4,214
77,77,1,609,483,,17,2,232
77,77,2,794,474,,17,3,228
77,77,3,330,474,,17,3,228
77,77,4,1712,483,,17,2,232
77,77,5,27396,483,,17,2,232
77,77,6,12,276,23304,207,3,34
77,77,7,14500,276,11327,207,3,34
77,77,8,3084,483,,17,2,232
77,77,9,498,472,,17,4,227
77,77,10,330,472,,19,3,226
77,77,11,16774,481,,19,2,230
77,77,12,794,472,,19,3,226
77,77,13,53198,462,,19,8,221
77,77,14,2484,259,44371,194,6,32
77,77,15,54293,259,794,206,8,26
77,77,16,794,256,330,207,9,24
77,77,17,330,256,32132,190,12,32
77,77,18,32132,268,82349,190,8,38
77,77,19,82349,268,10851,190,9,38
78,78,0,53198,387,100257,78,4,154
78,78,1,609,422,,78,2,171
78,78,2,794,399,,78,3,160
78,78,3,330,399,,78,3,160
78,78,4,1712,422,,78,2,171
78,78,5,27396,422,,78,2,171
78,78,6,23304,298,12,123,4,87
78,78,7,11327,298,14500,123,4,87
78,78,8,3084,421,,78,3,171
78,78,9,498,396,,78,5,158
78,78,10,330,396,,80,4,157
78,78,11,16774,420,,80,2,169
78,78,12,794,397,,80,3,158
78,78,13,53198,391,,80,6,155
78,78,14,44371,274,2484,92,8,90
78,78,15,794,300,54293,92,8,103
78,78,16,330,293,794,91,10,100
78,78,17,32132,274,330,92,16,90
78,78,18,82349,274,32132,113,10,80
78,78,19,10851,274,82349,113,13,80
79,79,0,53198,459,100257,18,4,220
79,79,1,609,482,,18,2,231
79,79,2,794,472,,18,3,226
79,79,3,330,472,,18,3,226
79,79,4,15561,404,76,78,3,162
79,79,5,24851,404,4777,78,3,162
79,79,6,27396,482,,18,2,231
79,79,7,23304,403,17261,79,3,161
79,79,8,20944,403,23304,79,3,161
79,79,9,41790,403,36663,79,3,161
79,79,10,498,392,3914,79,5,156
79,79,11,330,392,498,78,5,156
79,79,12,16774,401,330,78,4,161
79,79,13,794,392,16774,79,4,156
79,79,14,53198,266,330,117,8,74
79,79,15,24649,289,13922,106,10,91
79,79,16,794,266,24649,180,10,42
79,79,17,220,285,1232,106,12,89
79,79,18,3174,286,220,164,10,60
79,79,19,13,288,3174,164,8,61
80,80,0,53198,410,100257,55,5,177
80,80,1,609,445,,55,2,194
80,80,2,794,436,,55,3,190
80,80,3,330,436,,55,3,190
80,80,4,21380,148,1163,93,13,27
80,80,5,65605,109,288,93,17,7
80,80,6,9388,108,3458,93,21,7
80,80,7,3948,93,6,76,29,8
80,80,8,9388,131,,91,27,19
80,80,9,,178,6,87,21,45
80,80,10,,234,100257,88,23,72
80,80,11,,322,330,49,27,136
80,80,12,,326,330,50,23,137
80,80,13,,328,13922,35,27,146
80,80,14,,332,330,36,27,147
80,80,15,,334,1232,28,26,152
80,80,16,,336,364,28,31,153
80,80,17,,337,38,22,33,157
80,80,18,,339,8093,25,32,156
80,80,19,,348,8439,31,38,158
81,81,0,53198,485,5324,7,5,238
81,81,1,609,496,,4,2,245
81,81,2,794,493,,4,3,244
81,81,3,330,493,,4,3,244
81,81,4,15561,496,,4,2,245
81,81,5,23304,496,,4,2,245
81,81,6,12,494,,4,3,244
81,81,7,60084,494,,4,3,244
81,81,8,498,493,,4,3,244
81,81,9,330,493,,4,3,244
81,81,10,16774,496,,4,2,245
81,81,11,794,493,,4,3,244
81,81,12,53198,491,55834,4,4,243
81,81,13,24649,482,2513,7,5,237
81,81,14,794,491,11955,4,4,243
81,81,15,220,403,482,78,6,162
81,81,16,1682,384,966,94,8,144
81,81,17,13,478,11,9,6,234
81,81,18,25476,167,843,40,55,63
81,81,19,11,239,17,191,18,23
82,82,0,13922,486,53198,14,2,235
82,82,1,609,500,,0,1,249
82,82,2,1232,486,794,14,2,235
82,82,3,364,486,330,14,2,235
82,82,4,1658,500,,0,1,249
82,82,5,1201,500,,0,1,249
82,82,6,84001,500,,0,1,249
82,82,7,5098,500,,0,1,249
82,82,8,4777,500,,0,1,249
82,82,9,23304,492,518,5,3,243
82,82,10,58985,482,65980,6,8,237
82,82,11,669,484,60312,6,7,238
82,82,12,20180,484,56473,6,6,238
82,82,13,518,476,498,10,7,232
82,82,14,364,476,330,10,6,232
82,82,15,16774,486,794,5,7,240
82,82,16,1232,476,794,10,8,232
82,82,17,53198,365,34012,121,9,121
82,82,18,16774,357,8439,121,12,117
82,82,19,794,363,100257,121,8,120
83,83,0,53198,476,5018,17,5,229
83,83,1,609,499,,1,2,248
83,83,2,794,495,1232,4,3,245
83,83,3,330,495,364,4,3,245
83,83,4,392,305,36771,194,3,55
83,83,5,5118,305,27396,194,3,55
83,83,6,50855,305,23304,194,3,55
83,83,7,498,302,85981,194,4,53
83,83,8,330,302,498,190,5,55
83,83,9,16774,302,330,190,5,55
83,83,10,794,302,16774,194,3,53
83,83,11,794,190,330,157,10,16
83,83,12,53198,159,13922,153,12,2
83,83,13,1178,319,794,123,10,97
83,83,14,794,163,1232,153,10,4
83,83,15,330,163,364,152,11,5
83,83,16,392,317,5118,141,8,87
83,83,17,5118,317,50855,141,7,87
83,83,18,50855,317,9388,105,10,105
83,83,19,8439,230,9388,158,14,35
84,84,0,53198,428,100257,44,5,191
84,84,1,609,456,,44,2,205
84,84,2,794,439,,44,3,197
84,84,3,330,439,,44,3,197
84,84,4,40657,421,,44,10,188
84,84,5,17422,413,,44,16,184
84,84,6,6603,413,,44,20,184
84,84,7,498,330,1160,45,21,142
84,84,8,330,328,498,71,16,128
84,84,9,16774,337,330,71,17,132
84,84,10,794,328,16774,76,17,125
84,84,11,53198,291,794,71,19,109
84,84,12,2150,139,12383,89,20,24
84,84,13,794,299,,61,20,118
84,84,14,330,210,794,72,26,68
84,84,15,40657,68,,65,45,1
84,84,16,17422,68,,66,51,0
84,84,17,330,69,,69,44,0
84,84,18,330,88,498,80,51,3
84,84,19,330,89,,73,53,7
85,85,0,53198,420,100257,38,5,190
85,85,1,609,462,,38,2,211
85,85,2,794,438,,38,3,199
85,85,3,330,438,,38,3,199
85,85,4,36771,453,,38,3,207
85,85,5,24358,453,,38,3,207
85,85,6,23304,453,,38,3,207
85,85,7,85981,453,,38,3,207
85,85,8,498,429,,38,4,195
85,85,9,330,429,,38,4,195
85,85,10,16774,453,,38,3,207
85,85,11,794,429,,38,6,195
85,85,12,53198,326,330,107,10,109
85,85,13,1178,341,13922,100,7,120
85,85,14,794,329,1178,111,9,108
85,85,15,330,331,1232,100,9,115
85,85,16,23707,340,364,100,6,119
85,85,17,4341,340,23707,111,5,114
85,85,18,4680,340,4341,111,7,114
85,85,19,9388,277,4680,111,12,82
86,86,0,53198,422,100257,40,5,190
86,86,1,609,460,,40,2,209
86,86,2,794,451,,40,3,205
86,86,3,330,451,,40,3,205
86,86,4,15561,460,,40,2,209
86,86,5,12,460,,40,2,209
86,86,6,60084,460,,40,2,209
86,86,7,24358,460,,40,2,209
86,86,8,23304,460,,40,2,209
86,86,9,56303,460,,40,2,209
86,86,10,12033,460,,40,2,209
86,86,11,498,447,,40,4,203
86,86,12,330,447,,44,3,201
86,86,13,16774,456,,44,2,205
86,86,14,794,447,,44,3,201
86,86,15,53198,422,,44,7,188
86,86,16,24649,443,,44,5,199
86,86,17,794,423,,44,7,189
86,86,18,220,411,,45,5,182
86,86,19,3174,443,,45,4,198
87,87,0,53198,467,5018,25,4,220
87,87,1,609,499,,1,2,248
87,87,2,794,499,,1,2,248
87,87,3,330,499,,1,2,248
87,87,4,76,300,447,187,8,56
87,87,5,4777,300,1810,187,7,56
87,87,6,54734,300,488,193,5,53
87,87,7,27396,300,498,194,4,52
87,87,8,23304,300,330,194,4,52
87,87,9,85981,300,16774,194,5,52
87,87,10,498,300,794,194,5,52
87,87,11,330,439,53198,27,9,205
87,87,12,16774,300,13922,129,10,85
87,87,13,794,328,1178,127,9,100
87,87,14,330,159,53198,147,17,5
87,87,15,1178,165,13922,98,15,33
87,87,16,794,152,1178,147,14,2
87,87,17,330,153,1232,119,14,16
87,87,18,447,163,364,116,17,23
87,87,19,1810,163,447,144,17,9
88,88,0,53198,417,100257,45,5,185
88,88,1,609,455,,45,2,204
88,88,2,794,444,,45,3,199
88,88,3,330,444,,45,3,199
88,88,4,64968,425,,45,3,189
88,88,5,1658,425,,45,3,189
88,88,6,670,425,,45,3,189
88,88,7,498,359,9388,61,5,148
88,88,8,330,359,6,59,7,149
88,88,9,16774,364,100257,59,5,152
88,88,10,794,359,,106,4,126
88,88,11,53198,250,,106,10,71
88,88,12,1178,308,,106,7,100
88,88,13,794,251,,106,10,72
88,88,14,330,254,,108,8,72
88,88,15,64968,308,,109,6,99
88,88,16,1658,308,,109,8,99
88,88,17,670,308,,109,8,99
88,88,18,9388,176,,109,12,33
88,88,19,8439,190,,109,18,40
89,89,0,53198,378,100257,69,5,154
89,89,1,609,431,,69,2,180
89,89,2,794,419,,69,3,174
89,89,3,330,419,,69,3,174
89,89,4,15561,431,,69,2,180
89,89,5,24358,431,,69,2,180
89,89,6,23304,431,,69,2,180
89,89,7,56303,431,,69,2,180
89,89,8,12033,431,,69,2,180
89,89,9,498,418,,69,4,174
89,89,10,330,418,,70,3,173
89,89,11,16774,430,,70,2,179
89,89,12,794,418,,70,3,173
89,89,13,53198,399,,70,7,164
89,89,14,24649,419,,70,5,174
89,89,15,794,401,,70,7,165
89,89,16,220,357,,73,5,141
89,89,17,1806,419,,73,4,172
89,89,18,13,419,,73,4,172
89,89,19,18831,419,,73,4,172
90,90,0,53198,465,100257,24,5,220
90,90,1,609,476,,24,2,225
90,90,2,794,475,,24,3,225
90,90,3,330,475,,24,3,225
90,90,4,36771,411,75,65,3,172
90,90,5,27396,411,10318,65,3,172
90,90,6,23304,411,788,65,3,172
90,90,7,85981,411,498,65,3,172
90,90,8,498,408,330,65,5,171
90,90,9,330,408,16774,65,4,171
90,90,10,16774,409,794,65,3,171
90,90,11,794,408,330,42,6,182
90,90,12,53198,316,330,61,9,127
90,90,13,1178,379,13922,66,8,156
90,90,14,794,323,1178,71,10,125
90,90,15,330,331,1232,66,12,132
90,90,16,75,370,364,65,12,152
90,90,17,10318,370,75,69,10,150
90,90,18,788,370,10318,69,12,150
90,90,19,9388,264,788,69,17,97
91,91,0,53198,483,5018,6,5,238
91,91,1,609,496,,4,2,245
91,91,2,794,493,,4,3,244
91,91,3,330,493,,4,3,244
91,91,4,25625,474,36771,22,3,225
91,91,5,74767,474,1474,22,3,225
91,91,6,498,474,4777,22,3,225
91,91,7,330,474,27396,22,3,225
91,91,8,16774,474,23304,22,3,225
91,91,9,794,474,85981,22,3,225
91,91,10,330,313,53198,141,11,85
91,91,11,13922,289,1178,154,11,67
91,91,12,4238,148,794,143,18,2
91,91,13,1232,288,330,145,12,71
91,91,14,364,284,25625,152,12,65
91,91,15,74767,152,25625,125,24,13
91,91,16,74767,189,498,87,22,50
91,91,17,8439,185,374,120,22,32
91,91,18,9388,117,1337,91,33,12
91,91,19,6,110,794,86,31,11
92,92,0,53198,446,100257,26,5,209
92,92,1,609,474,,26,2,223
92,92,2,794,468,,26,3,220
92,92,3,330,468,,26,3,220
92,92,4,36771,328,91313,146,3,90
92,92,5,27396,328,498,145,4,91
92,92,6,23304,328,330,145,4,91
92,92,7,85981,328,16774,145,4,91
92,92,8,498,322,794,145,4,88
92,92,9,330,436,,27,7,204
92,92,10,16774,328,13922,114,5,106
92,92,11,794,343,1178,114,6,114
92,92,12,53198,197,330,145,9,25
92,92,13,1178,203,13922,124,7,39
92,92,14,794,198,1178,125,10,36
92,92,15,330,204,1232,126,6,38
92,92,16,91313,203,364,127,9,37
92,92,17,9388,191,91313,125,12,32
92,92,18,8439,315,,107,8,103
92,92,19,100257,163,,155,12,3
93,93,0,53198,481,100257,9,5,235
93,93,1,609,491,,9,2,240
93,93,2,794,489,,9,3,239
93,93,3,330,489,,9,3,239
93,93,4,27963,491,,9,2,240
93,93,5,41324,491,,9,2,240
93,93,6,23304,481,7716,10,3,235
93,93,7,5978,481,771,9,4,235
93,93,8,2509,481,498,9,4,235
93,93,9,15743,328,82,136,6,95
93,93,10,498,372,9388,106,7,132
93,93,11,330,372,6,88,7,141
93,93,12,16774,374,100257,88,6,142
93,93,13,794,372,,116,6,127
93,93,14,53198,342,,116,9,112
93,93,15,61665,292,,116,12,87
93,93,16,82,286,,116,12,84
93,93,17,794,270,,116,21,76
93,93,18,330,154,,121,34,16
93,93,19,13922,164,,132,36,15
94,94,0,53198,415,13922,32,4,191
94,94,1,609,474,,26,2,223
94,94,2,794,442,1232,32,3,204
94,94,3,330,442,364,32,3,204
94,94,4,15561,472,,26,3,222
94,94,5,24851,462,,26,6,217
94,94,6,27396,462,,26,6,217
94,94,7,23304,462,,26,5,217
94,94,8,20944,462,,26,5,217
94,94,9,41790,462,,26,5,217
94,94,10,498,430,518,32,6,198
94,94,11,330,430,364,32,6,198
94,94,12,16774,462,,26,5,217
94,94,13,794,430,1232,32,6,198
94,94,14,53198,452,,26,7,212
94,94,15,24649,458,,26,7,215
94,94,16,794,452,,26,7,212
94,94,17,220,438,,29,8,204
94,94,18,1682,246,966,184,11,30
94,94,19,13,450,,29,7,210
95,95,0,53198,445,100257,41,5,201
95,95,1,609,459,,41,2,208
95,95,2,794,457,,41,3,207
95,95,3,330,457,,41,3,207
95,95,4,15561,459,,41,2,208
95,95,5,12,459,,41,2,208
95,95,6,60084,459,,41,2,208
95,95,7,24358,459,,41,2,208
95,95,8,23304,459,,41,2,208
95,95,9,56303,459,,41,2,208
95,95,10,12033,459,,41,2,208
95,95,11,498,456,,41,4,207
95,95,12,330,456,,42,3,206
95,95,13,16774,458,,42,2,207
95,95,14,794,456,,42,3,206
95,95,15,53198,414,,42,5,185
95,95,16,24649,417,,42,4,187
95,95,17,794,414,,42,6,185
95,95,18,220,412,,42,6,184
95,95,19,1644,416,,42,8,186
96,96,0,53198,484,5324,9,3,237
96,96,1,609,493,,7,2,242
96,96,2,794,493,,7,2,242
96,96,3,330,493,,7,2,242
96,96,4,89921,356,36697,128,6,113
96,96,5,27396,356,19918,112,10,121
96,96,6,1824,356,10301,94,10,130
96,96,7,46541,356,498,101,9,127
96,96,8,498,372,330,101,8,135
96,96,9,330,372,16774,101,7,135
96,96,10,16774,372,794,101,9,135
96,96,11,794,380,53198,91,9,144
96,96,12,53198,356,29199,74,14,140
96,96,13,29199,361,794,78,18,141
96,96,14,794,366,330,74,19,145
96,96,15,330,360,3965,36,23,161
96,96,16,3965,312,353,27,36,142
96,96,17,353,187,482,124,33,31
96,96,18,320,238,220,76,31,80
96,96,19,15,186,16,117,25,34
97,97,0,53198,403,13922,55,4,173
97,97,1,609,463,,37,2,212
97,97,2,794,408,1232,55,3,176
97,97,3,330,408,364,55,3,176
97,97,4,359,463,,37,2,212
97,97,5,1639,463,,37,2,212
97,97,6,90160,463,,37,2,212
97,97,7,12,463,,37,2,212
97,97,8,15561,463,,37,2,212
97,97,9,23304,463,,37,2,212
97,97,10,70464,462,,37,3,212
97,97,11,36817,462,,37,3,212
97,97,12,82,462,,37,3,212
97,97,13,498,406,518,55,5,175
97,97,14,330,406,364,55,5,175
97,97,15,16774,461,,38,3,211
97,97,16,794,406,1232,55,4,175
97,97,17,53198,435,,38,8,198
97,97,18,2588,446,,38,6,203
97,97,19,794,440,,38,8,200
98,98,0,53198,375,13922,94,4,140
98,98,1,609,468,,26,3,220
98,98,2,794,380,1232,94,3,142
98,98,3,330,374,364,94,5,139
98,98,4,359,468,,26,3,220
98,98,5,1639,468,,26,4,220
98,98,6,90160,468,,26,4,220
98,98,7,12,468,,26,6,220
98,98,8,15561,468,,26,4,220
98,98,9,23304,468,,26,7,220
98,98,10,70464,468,,26,7,220
98,98,11,36817,463,,26,6,218
98,98,12,82,463,,26,7,218
98,98,13,498,374,518,94,5,139
98,98,14,330,374,364,94,8,139
98,98,15,16774,468,,27,5,220
98,98,16,794,374,1232,94,5,139
98,98,17,53198,421,4482,27,9,196
98,98,18,2588,432,,27,7,202
98,98,19,794,426,,31,8,197
99,99,0,13922,499,53198,1,2,248
99,99,1,609,500,,0,1,249
99,99,2,1232,499,794,1,2,248
99,99,3,364,499,330,1,2,248
99,99,4,1658,251,16353,237,5,6
99,99,5,1201,251,74846,92,14,79
99,99,6,84001,251,518,184,11,33
99,99,7,5098,251,364,184,8,33
99,99,8,4777,251,16774,184,8,33
99,99,9,12,197,1232,184,9,6
99,99,10,14500,197,53198,161,16,17
99,99,11,35810,197,6173,41,24,77
99,99,12,57692,194,794,108,24,42
99,99,13,4257,194,794,79,23,57
99,99,14,518,209,330,60,25,74
99,99,15,364,210,11,44,28,82
99,99,16,16774,211,330,53,26,78
99,99,17,1232,209,330,56,29,76
99,99,18,53198,190,35810,43,37,73
99,99,19,6173,92,794,77,39,7
100,100,0,5324,250,53198,165,6,42
100,100,1,609,439,,61,2,188
100,100,2,794,416,,61,4,177
100,100,3,330,416,,61,3,177
100,100,4,27963,421,,61,11,179
100,100,5,41324,423,,61,10,180
100,100,6,27396,423,,61,12,180
100,100,7,7716,423,,61,9,180
100,100,8,771,423,,61,9,180
100,100,9,498,405,,61,9,171
100,100,10,330,405,,63,10,170
100,100,11,16774,427,,63,11,181
100,100,12,794,407,,63,10,171
100,100,13,53198,335,330,83,13,125
100,100,14,61665,343,13922,77,14,132
100,100,15,794,335,61665,80,14,127
100,100,16,330,335,1232,77,14,128
100,100,17,32,283,364,77,19,102
100,100,18,220,171,3463,111,32,29
100,100,19,311,113,18,111,33,0
101,101,0,53198,479,100257,10,5,234
101,101,1,609,490,,10,2,239
101,101,2,794,488,,10,3,238
101,101,3,330,488,,10,3,238
101,101,4,76,417,15561,73,3,171
101,101,5,4777,417,81839,73,3,171
101,101,6,48974,415,27396,74,4,170
101,101,7,66589,417,23304,73,3,171
101,101,8,70464,416,56303,73,4,171
101,101,9,498,413,12033,73,6,169
101,101,10,330,413,498,74,4,169
101,101,11,16774,415,330,74,3,170
101,101,12,794,413,16774,74,4,169
101,101,13,53198,379,794,74,7,152
101,101,14,9103,372,53198,68,12,151
101,101,15,794,378,24649,66,12,155
101,101,16,330,363,794,68,15,147
101,101,17,3648,88,220,68,36,9
101,101,18,4356,88,498,81,39,3
101,101,19,498,157,330,84,28,36
102,102,0,13922,399,53198,69,4,164
102,102,1,609,479,,21,2,228
102,102,2,1232,399,794,80,3,159
102,102,3,364,399,330,80,3,159
102,102,4,4150,479,,21,2,228
102,102,5,1474,479,,21,2,228
102,102,6,11768,479,,21,2,228
102,102,7,27396,479,,21,2,228
102,102,8,9206,477,,21,3,227
102,102,9,6953,477,,21,3,227
102,102,10,4581,477,,21,3,227
102,102,11,1392,477,,21,4,227
102,102,12,518,396,498,62,7,166
102,102,13,364,396,330,62,6,166
102,102,14,16774,458,,40,4,208
102,102,15,1232,396,794,62,4,166
102,102,16,53198,388,34012,57,6,165
102,102,17,1337,236,8439,57,14,89
102,102,18,794,311,100257,57,9,126
102,102,19,330,281,,98,16,91
103,103,0,53198,368,13922,89,4,139
103,103,1,609,447,,38,3,204
103,103,2,794,373,1232,89,3,141
103,103,3,330,358,364,89,5,134
103,103,4,359,447,,38,3,204
103,103,5,1639,447,,38,4,204
103,103,6,90160,447,,38,4,204
103,103,7,12,447,,38,6,204
103,103,8,15561,447,,38,6,204
103,103,9,23304,447,,38,7,204
103,103,10,70464,445,,38,8,203
103,103,11,36817,445,,39,7,202
103,103,12,82,445,,45,7,199
103,103,13,498,351,518,89,7,130
103,103,14,330,351,364,89,9,130
103,103,15,16774,440,,53,7,193
103,103,16,794,351,1232,89,7,130
103,103,17,53198,394,,57,9,168
103,103,18,2588,425,,57,7,183
103,103,19,794,418,,58,6,179
104,104,0,13922,347,53198,148,3,99
104,104,1,609,500,,0,1,249
104,104,2,1232,347,794,153,2,96
104,104,3,364,347,330,153,2,96
104,104,4,1658,490,38426,3,9,243
104,104,5,1201,490,84001,2,10,243
104,104,6,84001,490,5098,3,9,243
104,104,7,5098,490,4777,3,9,243
104,104,8,4777,490,12,4,8,242
104,104,9,12,388,23304,102,9,142
104,104,10,14500,388,1552,88,13,149
104,104,11,35810,388,96798,88,14,149
104,104,12,57692,382,60312,87,13,147
104,104,13,4257,382,56473,87,11,147
104,104,14,518,323,498,144,11,89
104,104,15,364,323,330,145,10,88
104,104,16,16774,467,1232,16,9,225
104,104,17,1232,323,794,144,13,89
104,104,18,53198,427,34012,35,16,195
104,104,19,6173,245,3231,83,19,80
105,105,0,53198,451,100257,23,5,213
105,105,1,609,477,,23,2,226
105,105,2,794,471,,23,3,223
105,105,3,330,471,,23,3,223
105,105,4,1897,303,36771,174,3,64
105,105,5,10231,303,27396,174,3,64
105,105,6,498,301,23304,174,5,63
105,105,7,330,301,85981,174,5,63
105,105,8,16774,302,498,169,5,66
105,105,9,794,301,330,169,5,65
105,105,10,330,183,16774,174,9,4
105,105,11,13922,186,794,169,8,8
105,105,12,53198,134,1178,125,20,4
105,105,13,1178,139,1232,127,14,5
105,105,14,794,135,364,121,14,6
105,105,15,330,137,1897,120,14,8
105,105,16,1897,146,10231,120,15,12
105,105,17,10231,158,8439,112,14,22
105,105,18,9388,172,1337,69,27,51
105,105,19,8439,117,6,76,25,20
106,106,0,53198,458,100257,37,5,210
106,106,1,609,463,,37,2,212
106,106,2,794,462,,37,3,212
106,106,3,330,462,,37,3,212
106,106,4,76,459,,37,3,210
106,106,5,4777,459,,37,4,210
106,106,6,38428,444,,37,6,203
106,106,7,27396,459,,37,6,210
106,106,8,23304,459,,37,6,210
106,106,9,56303,443,,37,7,202
106,106,10,12033,443,,37,8,202
106,106,11,498,443,,37,8,202
106,106,12,330,443,,38,5,202
106,106,13,16774,443,,38,6,202
106,106,14,794,443,,38,6,202
106,106,15,53198,414,,38,10,187
106,106,16,24649,380,,38,11,170
106,106,17,794,415,,38,12,188
106,106,18,220,370,,38,17,165
106,106,19,1272,237,3391,138,20,49
107,107,0,53198,453,13922,39,4,206
107,107,1,609,496,16774,2,3,246
107,107,2,794,459,1232,39,3,209
107,107,3,330,457,364,39,4,208
107,107,4,359,496,2588,2,3,246
107,107,5,1639,496,794,2,3,246
107,107,6,90160,496,330,2,3,246
107,107,7,12,496,,2,4,246
107,107,8,15561,496,,2,4,246
107,107,9,23304,496,,2,4,246
107,107,10,33392,485,70464,11,5,236
107,107,11,398,485,36817,6,6,239
107,107,12,36663,485,82,6,6,239
107,107,13,3914,485,498,8,6,238
107,107,14,498,442,518,36,8,202
107,107,15,330,442,364,36,6,202
107,107,16,16774,478,,10,5,233
107,107,17,794,442,1232,36,6,202
107,107,18,53198,469,2588,10,9,229
107,107,19,2588,476,794,11,5,232
108,108,0,53198,380,5018,68,5,155
108,108,1,609,460,,40,2,209
108,108,2,794,457,,40,3,208
108,108,3,330,457,,40,3,208
108,108,4,805,343,36771,117,3,112
108,108,5,408,343,24358,117,3,112
108,108,6,575,343,23304,117,3,112
108,108,7,488,343,85981,117,3,112
108,108,8,498,456,,40,4,207
108,108,9,330,456,,40,4,207
108,108,10,16774,459,,41,2,208
108,108,11,794,456,,41,3,207
108,108,12,330,277,53198,150,6,63
108,108,13,13922,268,1178,179,8,44
108,108,14,1178,260,794,150,12,54
108,108,15,1232,257,330,150,9,53
108,108,16,364,257,805,179,7,38
108,108,17,805,262,408,179,7,41
108,108,18,408,262,575,179,8,41
108,108,19,575,262,488,179,8,41
109,109,0,53198,408,5324,57,4,175
109,109,1,609,471,,29,2,220
109,109,2,794,465,,29,3,217
109,109,3,330,465,,29,3,217
109,109,4,89921,402,5531,32,5,184
109,109,5,1824,402,20623,32,8,184
109,109,6,46541,402,1824,30,9,185
109,109,7,498,405,46541,30,8,187
109,109,8,330,405,498,32,7,186
109,109,9,16774,411,330,32,6,189
109,109,10,794,405,16774,32,8,186
109,109,11,53198,394,794,32,13,180
109,109,12,29199,154,40668,117,20,18
109,109,13,794,152,11825,151,26,0
109,109,14,330,149,794,138,24,5
109,109,15,10617,155,330,101,24,26
109,109,16,16,91,353,89,31,0
109,109,17,13,112,220,107,30,2
109,109,18,15,126,6365,67,42,29
109,109,19,13,128,498,61,39,33
